S No.;Date;App Name;Usage (in Seconds);Launch Count;is Monitoring;is SystemApp;Package Name
4082;2020/12/05;Chrome;1339;28;Yes;No;com.android.chrome
4083;2020/12/05;Scanner;5;1;Yes;No;com.xiaomi.scanner
4084;2020/12/02;EL PAÍS;1119;18;Yes;No;com.elpais.elpais
4085;2020/12/02;Docs (Uninstalled);58;2;Yes;No;com.google.android.apps.docs.editors.docs
4086;2020/12/03;EL PAÍS;196;1;Yes;No;com.elpais.elpais
4087;2020/12/01;EL PAÍS;972;14;Yes;No;com.elpais.elpais
4088;2020/11/30;System UI;1;1;No;Yes;com.android.systemui
4089;2020/12/01;System UI;0;1;No;Yes;com.android.systemui
4090;2020/12/05;System launcher;3515;269;No;Yes;com.miui.home
4091;2020/12/03;System UI;101;9;No;Yes;com.android.systemui
4092;2020/12/02;System UI;66;6;No;Yes;com.android.systemui
4093;2020/12/01;Calendar;3;1;Yes;No;com.android.calendar
4094;2020/12/05;System UI;11;5;No;Yes;com.android.systemui
4095;2020/12/04;System UI;63;3;No;Yes;com.android.systemui
4096;2020/12/05;Economist;45;2;Yes;No;com.economist.lamarr
4097;2020/12/05;Calendar;11;1;Yes;No;com.google.android.calendar
4098;2020/12/05;Chollometro;281;3;Yes;No;com.chollometro
4099;2020/11/30;Chrome;407;4;Yes;No;com.android.chrome
4100;2020/11/30;System launcher;120;20;No;Yes;com.miui.home
4101;2020/12/03;System launcher;1518;126;No;Yes;com.miui.home
4102;2020/12/04;System launcher;1375;130;No;Yes;com.miui.home
4103;2020/12/01;System launcher;1393;121;No;Yes;com.miui.home
4104;2020/12/02;System launcher;1419;136;No;Yes;com.miui.home
4105;2020/12/02;Android system;10;3;No;Yes;android
4106;2020/12/03;Android system;5;5;No;Yes;android
4107;2020/12/04;Android system;18;2;No;Yes;android
4108;2020/12/05;Android system;56;2;No;Yes;android
4109;2020/12/01;Santander;581;12;Yes;No;es.bancosantander.apps
4110;2020/11/30;Santander;60;4;Yes;No;es.bancosantander.apps
4111;2020/12/01;Android system;14;4;No;Yes;android
4112;2020/12/05;Santander;183;4;Yes;No;es.bancosantander.apps
4113;2020/12/04;Santander;0;1;Yes;No;es.bancosantander.apps
4114;2020/11/30;Twitter;92;3;Yes;No;com.twitter.android
4115;2020/12/01;Twitter;938;17;Yes;No;com.twitter.android
4116;2020/12/03;Twitter;1841;27;Yes;No;com.twitter.android
4117;2020/12/02;Twitter;840;16;Yes;No;com.twitter.android
4118;2020/12/05;Twitter;1779;38;Yes;No;com.twitter.android
4119;2020/12/04;Twitter;624;12;Yes;No;com.twitter.android
4120;2020/12/05;WhatsApp;2616;101;Yes;No;com.whatsapp
4121;2020/12/04;WhatsApp;10799;206;Yes;No;com.whatsapp
4122;2020/12/03;WhatsApp;3731;108;Yes;No;com.whatsapp
4123;2020/12/02;WhatsApp;4763;110;Yes;No;com.whatsapp
4124;2020/12/01;WhatsApp;2463;96;Yes;No;com.whatsapp
4125;2020/11/30;WhatsApp;469;11;Yes;No;com.whatsapp
4126;2020/11/30;Tinder (Uninstalled);70;1;Yes;No;com.tinder
4127;2020/12/02;Phone;132;5;Yes;No;com.android.incallui
4128;2020/12/03;Phone;547;6;Yes;No;com.android.incallui
4129;2020/12/04;Phone;694;13;Yes;No;com.android.incallui
4130;2020/12/05;Phone;1667;10;Yes;No;com.android.incallui
4131;2020/12/01;Suspension Workout;95;2;No;No;com.fitifyapps.trx
4132;2020/12/05;Messaging;5;2;Yes;No;com.android.mms
4133;2020/12/04;Messaging;84;4;Yes;No;com.android.mms
4134;2020/12/03;Messaging;2;1;Yes;No;com.android.mms
4135;2020/12/03;Suspension Workout;2319;4;No;No;com.fitifyapps.trx
4136;2020/12/05;NYTimes;18;1;Yes;No;com.nytimes.android
4137;2020/12/05;YouTube;2229;7;Yes;No;com.google.android.youtube
4138;2020/12/04;YouTube;195;15;Yes;No;com.google.android.youtube
4139;2020/12/02;YouTube;413;4;Yes;No;com.google.android.youtube
4140;2020/12/01;Phone;354;6;Yes;No;com.android.incallui
4141;2020/12/03;Hoy ON+;587;10;Yes;No;com.vocento.hoy
4142;2020/12/02;Hoy ON+;106;5;Yes;No;com.vocento.hoy
4143;2020/12/05;LinkedIn (Uninstalled);1343;30;Yes;No;com.linkedin.android
4144;2020/12/02;LinkedIn (Uninstalled);881;26;Yes;No;com.linkedin.android
4145;2020/12/01;LinkedIn (Uninstalled);1615;27;Yes;No;com.linkedin.android
4146;2020/12/04;LinkedIn (Uninstalled);693;18;Yes;No;com.linkedin.android
4147;2020/12/05;Google Play services;6;5;No;Yes;com.google.android.gms
4148;2020/12/03;LinkedIn (Uninstalled);1387;28;Yes;No;com.linkedin.android
4149;2020/12/04;Hoy ON+;101;4;Yes;No;com.vocento.hoy
4150;2020/11/30;LinkedIn (Uninstalled);122;4;Yes;No;com.linkedin.android
4151;2020/12/03;Word;1;1;Yes;No;com.microsoft.office.word
4152;2020/12/06;Docs (Uninstalled);22;1;Yes;No;com.google.android.apps.docs.editors.docs
4153;2020/12/07;Browser;342;6;Yes;No;com.android.browser
4154;2020/12/07;Phone services;63;1;No;Yes;com.android.phone
4155;2020/12/08;Google;6;3;Yes;No;com.google.android.googlequicksearchbox
4156;2020/12/07;Docs (Uninstalled);14;1;Yes;No;com.google.android.apps.docs.editors.docs
4157;2020/12/08;Phone services;3;1;No;Yes;com.android.phone
4158;2020/12/06;Browser;98;6;Yes;No;com.android.browser
4159;2020/12/09;Google;9;2;Yes;No;com.google.android.googlequicksearchbox
4160;2020/12/06;Phone services;1;1;No;Yes;com.android.phone
4161;2020/12/09;Docs (Uninstalled);53;1;Yes;No;com.google.android.apps.docs.editors.docs
4162;2020/12/09;Package installer;0;1;No;Yes;com.google.android.packageinstaller
4163;2020/12/06;Package installer;0;3;No;Yes;com.google.android.packageinstaller
4164;2020/12/06;Google;15;1;Yes;No;com.google.android.googlequicksearchbox
4165;2020/12/07;Instagram;651;2;Yes;No;com.instagram.android
4166;2020/12/09;Clock;426;11;Yes;No;com.android.deskclock
4167;2020/12/08;Clock;121;3;Yes;No;com.android.deskclock
4168;2020/12/08;Instagram;551;9;Yes;No;com.instagram.android
4169;2020/12/09;Instagram;1362;24;Yes;No;com.instagram.android
4170;2020/12/09;Tiny Scanner;229;3;Yes;No;com.appxy.tinyscanner
4171;2020/12/07;Clock;487;9;Yes;No;com.android.deskclock
4172;2020/12/06;Clock;27;5;Yes;No;com.android.deskclock
4173;2020/12/06;Gallery;8;2;Yes;No;com.miui.gallery
4174;2020/12/06;Maps;263;5;Yes;No;com.google.android.apps.maps
4175;2020/12/06;Slack;28;3;Yes;No;com.Slack
4176;2020/12/08;Gallery;2;1;Yes;No;com.miui.gallery
4177;2020/12/07;Slack;359;12;Yes;No;com.Slack
4178;2020/12/09;Gallery;2;1;Yes;No;com.miui.gallery
4179;2020/12/08;Slack;357;20;Yes;No;com.Slack
4180;2020/12/06;Instagram;718;15;Yes;No;com.instagram.android
4181;2020/12/09;Slack;95;5;Yes;No;com.Slack
4182;2020/12/06;Camera;12;4;Yes;No;com.android.camera
4183;2020/12/08;Manage calls;0;7;No;Yes;com.android.server.telecom
4184;2020/12/06;Manage calls;0;1;No;Yes;com.android.server.telecom
4185;2020/12/07;Gmail;2108;83;Yes;No;com.google.android.gm
4186;2020/12/06;Gmail;2607;101;Yes;No;com.google.android.gm
4187;2020/12/06;Mi Lowi;37;1;Yes;No;com.milowi.app
4188;2020/12/09;Manage calls;0;5;No;Yes;com.android.server.telecom
4189;2020/12/09;Gmail;3744;98;Yes;No;com.google.android.gm
4190;2020/12/08;Gmail;993;37;Yes;No;com.google.android.gm
4191;2020/12/06;Weather;49;3;Yes;No;com.miui.weather2
4192;2020/12/06;Messenger;9;2;Yes;No;com.facebook.orca
4193;2020/12/09;Browser;16;3;Yes;No;com.android.browser
4194;2020/12/06;EL PAÍS;1347;19;Yes;No;com.elpais.elpais
4195;2020/12/07;EL PAÍS;178;3;Yes;No;com.elpais.elpais
4196;2020/12/06;Tinder (Uninstalled);2236;69;Yes;No;com.tinder
4197;2020/12/08;EL PAÍS;307;2;Yes;No;com.elpais.elpais
4198;2020/12/07;Tinder (Uninstalled);671;24;Yes;No;com.tinder
4199;2020/12/09;EL PAÍS;388;3;Yes;No;com.elpais.elpais
4200;2020/12/08;Tinder (Uninstalled);179;5;Yes;No;com.tinder
4201;2020/12/09;Tinder (Uninstalled);880;17;Yes;No;com.tinder
4202;2020/12/09;Spotify;18;1;No;No;com.spotify.music
4203;2020/12/09;Drive;237;5;Yes;No;com.google.android.apps.docs
4204;2020/12/07;Spotify;106;2;No;No;com.spotify.music
4205;2020/12/08;Google Text-to-speech engine;0;1;No;Yes;com.google.android.tts
4206;2020/12/07;Google Text-to-speech engine;0;1;No;Yes;com.google.android.tts
4207;2020/12/08;Spotify;520;13;No;No;com.spotify.music
4208;2020/12/06;Spotify;101;2;No;No;com.spotify.music
4209;2020/12/07;Chrome;898;15;Yes;No;com.android.chrome
4210;2020/12/08;Chrome;1003;14;Yes;No;com.android.chrome
4211;2020/12/09;Chrome;649;12;Yes;No;com.android.chrome
4212;2020/12/06;Chrome;1973;20;Yes;No;com.android.chrome
4213;2020/12/09;Contacts and dialer;314;12;Yes;No;com.android.contacts
4214;2020/12/08;Contacts and dialer;405;21;Yes;No;com.android.contacts
4215;2020/12/07;Contacts and dialer;24;3;Yes;No;com.android.contacts
4216;2020/12/06;Contacts and dialer;2;2;Yes;No;com.android.contacts
4217;2020/12/07;System launcher;2227;184;No;Yes;com.miui.home
4218;2020/12/08;System launcher;861;96;No;Yes;com.miui.home
4219;2020/12/06;System launcher;4436;280;No;Yes;com.miui.home
4220;2020/12/09;System launcher;1866;151;No;Yes;com.miui.home
4221;2020/12/06;Dictionary.com;7;1;Yes;No;com.dictionary
4222;2020/12/06;Economist;1;1;Yes;No;com.economist.lamarr
4223;2020/12/06;Diccionario;41;2;Yes;No;es.rae.dle
4224;2020/12/06;Calendar;1;1;Yes;No;com.google.android.calendar
4225;2020/12/07;System UI;80;9;No;Yes;com.android.systemui
4226;2020/12/06;System UI;19;10;No;Yes;com.android.systemui
4227;2020/12/09;Chollometro;82;2;Yes;No;com.chollometro
4228;2020/12/09;System UI;2;2;No;Yes;com.android.systemui
4229;2020/12/08;System UI;7;4;No;Yes;com.android.systemui
4230;2020/12/08;Santander;435;3;Yes;No;es.bancosantander.apps
4231;2020/12/07;Santander;153;6;Yes;No;es.bancosantander.apps
4232;2020/12/06;Santander;56;1;Yes;No;es.bancosantander.apps
4233;2020/12/07;Twitter;814;29;Yes;No;com.twitter.android
4234;2020/12/06;Twitter;2445;44;Yes;No;com.twitter.android
4235;2020/12/09;Twitter;2614;31;Yes;No;com.twitter.android
4236;2020/12/08;Twitter;250;5;Yes;No;com.twitter.android
4237;2020/12/06;Android system;0;1;No;Yes;android
4238;2020/12/08;Android system;14;2;No;Yes;android
4239;2020/12/09;Android system;9;6;No;Yes;android
4240;2020/12/07;Washington Post;10;2;Yes;No;com.washingtonpost.android
4241;2020/12/09;WhatsApp;4551;119;Yes;No;com.whatsapp
4242;2020/12/08;WhatsApp;2790;127;Yes;No;com.whatsapp
4243;2020/12/07;WhatsApp;4655;128;Yes;No;com.whatsapp
4244;2020/12/06;WhatsApp;4484;144;Yes;No;com.whatsapp
4245;2020/12/06;Facebook;93;3;Yes;No;com.facebook.katana
4246;2020/12/07;Suspension Workout;539;3;No;No;com.fitifyapps.trx
4247;2020/12/08;Suspension Workout;1138;3;No;No;com.fitifyapps.trx
4248;2020/12/06;Phone;243;6;Yes;No;com.android.incallui
4249;2020/12/09;Messaging;73;2;Yes;No;com.android.mms
4250;2020/12/08;Phone;323;10;Yes;No;com.android.incallui
4251;2020/12/09;Phone;1191;10;Yes;No;com.android.incallui
4252;2020/12/09;YouTube;888;8;Yes;No;com.google.android.youtube
4253;2020/12/07;YouTube;45;1;Yes;No;com.google.android.youtube
4254;2020/12/06;YouTube;331;2;Yes;No;com.google.android.youtube
4255;2020/12/09;LinkedIn (Uninstalled);1252;23;Yes;No;com.linkedin.android
4256;2020/12/06;LinkedIn (Uninstalled);1458;44;Yes;No;com.linkedin.android
4257;2020/12/08;LinkedIn (Uninstalled);310;8;Yes;No;com.linkedin.android
4258;2020/12/07;LinkedIn (Uninstalled);917;33;Yes;No;com.linkedin.android
4259;2020/12/09;Hoy ON+;70;2;Yes;No;com.vocento.hoy
4260;2020/12/22;Gboard;58;1;No;Yes;com.google.android.inputmethod.latin
4261;2020/12/18;Gmail;1619;57;Yes;No;com.google.android.gm
4262;2020/12/17;Gmail;420;17;Yes;No;com.google.android.gm
4263;2020/12/22;Contacts and dialer;720;26;Yes;No;com.android.contacts
4264;2020/12/20;Contacts and dialer;64;10;Yes;No;com.android.contacts
4265;2020/12/17;LinkedIn (Uninstalled);200;4;Yes;No;com.linkedin.android
4266;2020/12/19;LinkedIn (Uninstalled);417;18;Yes;No;com.linkedin.android
4267;2020/12/18;LinkedIn (Uninstalled);1517;55;Yes;No;com.linkedin.android
4268;2020/12/19;Gmail;857;48;Yes;No;com.google.android.gm
4269;2020/12/19;Contacts and dialer;64;2;Yes;No;com.android.contacts
4270;2020/12/18;Contacts and dialer;25;2;Yes;No;com.android.contacts
4271;2020/12/20;NYTimes;137;3;Yes;No;com.nytimes.android
4272;2020/12/17;EL PAÍS;405;3;Yes;No;com.elpais.elpais
4273;2020/12/18;Browser;6;2;Yes;No;com.android.browser
4274;2020/12/19;Browser;0;2;Yes;No;com.android.browser
4275;2020/12/20;Gallery;4;2;Yes;No;com.miui.gallery
4276;2020/12/19;EL PAÍS;381;3;Yes;No;com.elpais.elpais
4277;2020/12/21;Chrome;362;10;Yes;No;com.android.chrome
4278;2020/12/22;Chrome;569;20;Yes;No;com.android.chrome
4279;2020/12/18;Clock;20;3;Yes;No;com.android.deskclock
4280;2020/12/17;Clock;66;2;Yes;No;com.android.deskclock
4281;2020/12/20;LinkedIn (Uninstalled);516;12;Yes;No;com.linkedin.android
4282;2020/12/20;EL PAÍS;742;3;Yes;No;com.elpais.elpais
4283;2020/12/21;EL PAÍS;204;2;Yes;No;com.elpais.elpais
4284;2020/12/21;LinkedIn (Uninstalled);380;14;Yes;No;com.linkedin.android
4285;2020/12/22;EL PAÍS;342;11;Yes;No;com.elpais.elpais
4286;2020/12/18;Chrome;649;9;Yes;No;com.android.chrome
4287;2020/12/21;System UI;9;4;No;Yes;com.android.systemui
4288;2020/12/19;Chrome;3015;20;Yes;No;com.android.chrome
4289;2020/12/20;System UI;38;12;No;Yes;com.android.systemui
4290;2020/12/22;System UI;0;1;No;Yes;com.android.systemui
4291;2020/12/22;Google;0;1;Yes;No;com.google.android.googlequicksearchbox
4292;2020/12/21;Google;2;1;Yes;No;com.google.android.googlequicksearchbox
4293;2020/12/17;Chrome;455;10;Yes;No;com.android.chrome
4294;2020/12/22;Calendar;45;2;Yes;No;com.google.android.calendar
4295;2020/12/20;Google;2;1;Yes;No;com.google.android.googlequicksearchbox
4296;2020/12/20;Chrome;636;15;Yes;No;com.android.chrome
4297;2020/12/18;Twitter;1101;25;Yes;No;com.twitter.android
4298;2020/12/21;System launcher;1173;87;No;Yes;com.miui.home
4299;2020/12/21;Instagram;745;7;Yes;No;com.instagram.android
4300;2020/12/17;Twitter;123;4;Yes;No;com.twitter.android
4301;2020/12/22;Clock;9;1;Yes;No;com.android.deskclock
4302;2020/12/22;System launcher;1299;105;No;Yes;com.miui.home
4303;2020/12/22;Instagram;667;12;Yes;No;com.instagram.android
4304;2020/12/19;Twitter;3605;30;Yes;No;com.twitter.android
4305;2020/12/20;System launcher;1114;128;No;Yes;com.miui.home
4306;2020/12/21;Clock;234;12;Yes;No;com.android.deskclock
4307;2020/12/20;Clock;79;2;Yes;No;com.android.deskclock
4308;2020/12/18;Phone services;1;1;No;Yes;com.android.phone
4309;2020/12/18;DigiD;746;14;Yes;No;nl.rijksoverheid.digid.pub
4310;2020/12/20;Slack;29;2;Yes;No;com.Slack
4311;2020/12/21;Android system;2;1;No;Yes;android
4312;2020/12/21;Slack;251;8;Yes;No;com.Slack
4313;2020/12/17;Tinder (Uninstalled);226;5;Yes;No;com.tinder
4314;2020/12/22;Slack;263;8;Yes;No;com.Slack
4315;2020/12/18;Tinder (Uninstalled);536;11;Yes;No;com.tinder
4316;2020/12/20;Instagram;569;11;Yes;No;com.instagram.android
4317;2020/12/19;Tinder (Uninstalled);484;17;Yes;No;com.tinder
4318;2020/12/18;Instagram;168;2;Yes;No;com.instagram.android
4319;2020/12/21;Twitter;1790;32;Yes;No;com.twitter.android
4320;2020/12/19;Instagram;1125;17;Yes;No;com.instagram.android
4321;2020/12/20;Twitter;2194;35;Yes;No;com.twitter.android
4322;2020/12/21;Messenger;25;2;Yes;No;com.facebook.orca
4323;2020/12/22;Twitter;667;19;Yes;No;com.twitter.android
4324;2020/12/18;Slack;214;3;Yes;No;com.Slack
4325;2020/12/19;Slack;19;1;Yes;No;com.Slack
4326;2020/12/20;Tinder (Uninstalled);456;14;Yes;No;com.tinder
4327;2020/12/17;Instagram;115;4;Yes;No;com.instagram.android
4328;2020/12/21;Tinder (Uninstalled);190;8;Yes;No;com.tinder
4329;2020/12/22;Tinder (Uninstalled);54;5;Yes;No;com.tinder
4330;2020/12/22;Drive;213;2;Yes;No;com.google.android.apps.docs
4331;2020/12/20;Suspension Workout;89;2;No;No;com.fitifyapps.trx
4332;2020/12/21;Drive;32;2;Yes;No;com.google.android.apps.docs
4333;2020/12/17;Santander;48;1;Yes;No;es.bancosantander.apps
4334;2020/12/21;Google Text-to-speech engine;0;1;No;Yes;com.google.android.tts
4335;2020/12/21;Suspension Workout;1060;2;No;No;com.fitifyapps.trx
4336;2020/12/19;Android system;1;1;No;Yes;android
4337;2020/12/21;Evernote;1997;15;Yes;No;com.evernote
4338;2020/12/18;System launcher;3055;117;No;Yes;com.miui.home
4339;2020/12/19;System launcher;1428;134;No;Yes;com.miui.home
4340;2020/12/17;System launcher;524;49;No;Yes;com.miui.home
4341;2020/12/21;Spotify;71;3;No;No;com.spotify.music
4342;2020/12/22;Spotify;22;1;No;No;com.spotify.music
4343;2020/12/20;Spotify;160;5;No;No;com.spotify.music
4344;2020/12/20;Phone;233;6;Yes;No;com.android.incallui
4345;2020/12/21;Phone;80;4;Yes;No;com.android.incallui
4346;2020/12/22;Phone;356;7;Yes;No;com.android.incallui
4347;2020/12/18;Suspension Workout;1209;6;No;No;com.fitifyapps.trx
4348;2020/12/22;Hoy ON+;488;10;Yes;No;com.vocento.hoy
4349;2020/12/18;Phone;109;3;Yes;No;com.android.incallui
4350;2020/12/19;Phone;100;2;Yes;No;com.android.incallui
4351;2020/12/18;System UI;9;5;No;Yes;com.android.systemui
4352;2020/12/17;System UI;1;1;No;Yes;com.android.systemui
4353;2020/12/19;System UI;3;5;No;Yes;com.android.systemui
4354;2020/12/18;Spotify;219;6;No;No;com.spotify.music
4355;2020/12/19;Drive;181;2;Yes;No;com.google.android.apps.docs
4356;2020/12/18;Google Text-to-speech engine;0;2;No;Yes;com.google.android.tts
4357;2020/12/19;Spotify;707;13;No;No;com.spotify.music
4358;2020/12/20;Economist;0;1;Yes;No;com.economist.lamarr
4359;2020/12/18;Manage calls;0;1;No;Yes;com.android.server.telecom
4360;2020/12/22;Browser;26;1;Yes;No;com.android.browser
4361;2020/12/20;Browser;310;9;Yes;No;com.android.browser
4362;2020/12/20;Hoy ON+;4;3;Yes;No;com.vocento.hoy
4363;2020/12/22;Security;3;1;Yes;No;com.miui.securitycenter
4364;2020/12/22;Manage calls;0;6;No;Yes;com.android.server.telecom
4365;2020/12/20;Manage calls;0;4;No;Yes;com.android.server.telecom
4366;2020/12/21;Gmail;834;34;Yes;No;com.google.android.gm
4367;2020/12/19;WhatsApp;2895;140;Yes;No;com.whatsapp
4368;2020/12/20;Gmail;1283;60;Yes;No;com.google.android.gm
4369;2020/12/18;WhatsApp;5531;250;Yes;No;com.whatsapp
4370;2020/12/17;WhatsApp;495;14;Yes;No;com.whatsapp
4371;2020/12/20;Santander;20;1;Yes;No;es.bancosantander.apps
4372;2020/12/22;Gmail;1842;66;Yes;No;com.google.android.gm
4373;2020/12/22;WhatsApp;3052;165;Yes;No;com.whatsapp
4374;2020/12/21;WhatsApp;1200;92;Yes;No;com.whatsapp
4375;2020/12/20;WhatsApp;3169;111;Yes;No;com.whatsapp
4376;2020/12/23;Tinder (Uninstalled);399;20;Yes;No;com.tinder
4377;2020/12/24;Tinder (Uninstalled);623;19;Yes;No;com.tinder
4378;2020/12/24;Drive;58;1;Yes;No;com.google.android.apps.docs
4379;2020/12/26;EL PAÍS;91;2;Yes;No;com.elpais.elpais
4380;2020/12/23;Drive;131;10;Yes;No;com.google.android.apps.docs
4381;2020/12/25;Tinder (Uninstalled);153;11;Yes;No;com.tinder
4382;2020/12/26;Tinder (Uninstalled);338;16;Yes;No;com.tinder
4383;2020/12/24;Notes;138;2;Yes;No;com.miui.notes
4384;2020/12/26;Contacts and dialer;216;9;Yes;No;com.android.contacts
4385;2020/12/25;Contacts and dialer;4;3;Yes;No;com.android.contacts
4386;2020/12/24;Contacts and dialer;173;8;Yes;No;com.android.contacts
4387;2020/12/23;Contacts and dialer;182;13;Yes;No;com.android.contacts
4388;2020/12/24;Phone;798;6;Yes;No;com.android.incallui
4389;2020/12/25;Phone;192;9;Yes;No;com.android.incallui
4390;2020/12/26;Phone;827;13;Yes;No;com.android.incallui
4391;2020/12/26;Evernote;749;1;Yes;No;com.evernote
4392;2020/12/23;Suspension Workout;1184;3;No;No;com.fitifyapps.trx
4393;2020/12/25;Spotify;192;4;No;No;com.spotify.music
4394;2020/12/26;Spotify;108;3;No;No;com.spotify.music
4395;2020/12/23;Spotify;212;7;No;No;com.spotify.music
4396;2020/12/25;Messaging;26;4;Yes;No;com.android.mms
4397;2020/12/23;Google Text-to-speech engine;1;1;No;Yes;com.google.android.tts
4398;2020/12/24;Spotify;22;2;No;No;com.spotify.music
4399;2020/12/25;YouTube;83;1;Yes;No;com.google.android.youtube
4400;2020/12/24;YouTube;831;1;Yes;No;com.google.android.youtube
4401;2020/12/25;Gallery;29;1;Yes;No;com.miui.gallery
4402;2020/12/23;Chrome;625;13;Yes;No;com.android.chrome
4403;2020/12/24;Chrome;1151;18;Yes;No;com.android.chrome
4404;2020/12/25;Chrome;2322;35;Yes;No;com.android.chrome
4405;2020/12/26;Chrome;315;14;Yes;No;com.android.chrome
4406;2020/12/23;Phone;317;8;Yes;No;com.android.incallui
4407;2020/12/23;Hoy ON+;49;4;Yes;No;com.vocento.hoy
4408;2020/12/24;EL PAÍS;785;15;Yes;No;com.elpais.elpais
4409;2020/12/25;EL PAÍS;328;5;Yes;No;com.elpais.elpais
4410;2020/12/23;EL PAÍS;733;7;Yes;No;com.elpais.elpais
4411;2020/12/23;System UI;23;8;No;Yes;com.android.systemui
4412;2020/12/25;System UI;7;4;No;Yes;com.android.systemui
4413;2020/12/24;System UI;80;12;No;Yes;com.android.systemui
4414;2020/12/26;Browser;9;7;Yes;No;com.android.browser
4415;2020/12/23;Calendar;4;2;Yes;No;com.android.calendar
4416;2020/12/23;Browser;159;7;Yes;No;com.android.browser
4417;2020/12/24;Browser;14;2;Yes;No;com.android.browser
4418;2020/12/26;System UI;62;3;No;Yes;com.android.systemui
4419;2020/12/24;Google;18;2;Yes;No;com.google.android.googlequicksearchbox
4420;2020/12/23;Google;6;2;Yes;No;com.google.android.googlequicksearchbox
4421;2020/12/26;Google;6;1;Yes;No;com.google.android.googlequicksearchbox
4422;2020/12/25;Google;0;1;Yes;No;com.google.android.googlequicksearchbox
4423;2020/12/23;Clock;7;1;Yes;No;com.android.deskclock
4424;2020/12/24;Slack;65;4;Yes;No;com.Slack
4425;2020/12/26;Gallery;7;1;Yes;No;com.miui.gallery
4426;2020/12/25;Slack;18;3;Yes;No;com.Slack
4427;2020/12/23;Instagram;2744;55;Yes;No;com.instagram.android
4428;2020/12/25;Clock;12;2;Yes;No;com.android.deskclock
4429;2020/12/26;Slack;11;2;Yes;No;com.Slack
4430;2020/12/24;Instagram;2667;47;Yes;No;com.instagram.android
4431;2020/12/24;Clock;41;3;Yes;No;com.android.deskclock
4432;2020/12/25;System launcher;2221;223;No;Yes;com.miui.home
4433;2020/12/25;Instagram;841;22;Yes;No;com.instagram.android
4434;2020/12/25;Maps;36;2;Yes;No;com.google.android.apps.maps
4435;2020/12/26;System launcher;2672;214;No;Yes;com.miui.home
4436;2020/12/26;Instagram;4672;117;Yes;No;com.instagram.android
4437;2020/12/23;System launcher;2144;256;No;Yes;com.miui.home
4438;2020/12/23;Maps;33;4;Yes;No;com.google.android.apps.maps
4439;2020/12/24;System launcher;3184;260;No;Yes;com.miui.home
4440;2020/12/25;Android system;2;2;No;Yes;android
4441;2020/12/26;Manage calls;0;4;No;Yes;com.android.server.telecom
4442;2020/12/25;Manage calls;0;2;No;Yes;com.android.server.telecom
4443;2020/12/24;Manage calls;0;2;No;Yes;com.android.server.telecom
4444;2020/12/23;Slack;13;2;Yes;No;com.Slack
4445;2020/12/23;Manage calls;0;4;No;Yes;com.android.server.telecom
4446;2020/12/23;Android system;45;51;No;Yes;android
4447;2020/12/25;Gmail;907;50;Yes;No;com.google.android.gm
4448;2020/12/24;Gmail;800;46;Yes;No;com.google.android.gm
4449;2020/12/26;Santander;110;3;Yes;No;es.bancosantander.apps
4450;2020/12/23;Gmail;1654;117;Yes;No;com.google.android.gm
4451;2020/12/25;Santander;441;6;Yes;No;es.bancosantander.apps
4452;2020/12/24;Santander;92;2;Yes;No;es.bancosantander.apps
4453;2020/12/26;Gmail;1081;47;Yes;No;com.google.android.gm
4454;2020/12/23;Twitter;3390;73;Yes;No;com.twitter.android
4455;2020/12/25;Twitter;1397;38;Yes;No;com.twitter.android
4456;2020/12/24;Twitter;2164;55;Yes;No;com.twitter.android
4457;2020/12/25;Camera;44;2;Yes;No;com.android.camera
4458;2020/12/26;Twitter;1018;37;Yes;No;com.twitter.android
4459;2020/12/26;WhatsApp;3660;166;Yes;No;com.whatsapp
4460;2020/12/25;WhatsApp;6087;168;Yes;No;com.whatsapp
4461;2020/12/24;WhatsApp;8163;233;Yes;No;com.whatsapp
4462;2020/12/23;WhatsApp;4128;151;Yes;No;com.whatsapp
4463;2020/12/28;EL PAÍS;459;9;Yes;No;com.elpais.elpais
4464;2020/12/29;Washington Post;0;1;Yes;No;com.washingtonpost.android
4465;2020/12/29;EL PAÍS;101;3;Yes;No;com.elpais.elpais
4466;2020/12/27;EL PAÍS;614;13;Yes;No;com.elpais.elpais
4467;2020/12/29;WhatsApp;5189;154;Yes;No;com.whatsapp
4468;2020/12/28;WhatsApp;3851;141;Yes;No;com.whatsapp
4469;2020/12/27;Contacts and dialer;46;5;Yes;No;com.android.contacts
4470;2020/12/30;WhatsApp;2558;113;Yes;No;com.whatsapp
4471;2020/12/29;Package installer;11;1;No;Yes;com.miui.global.packageinstaller
4472;2020/12/27;Package installer;11;1;No;Yes;com.miui.global.packageinstaller
4473;2020/12/29;Messaging;7;1;Yes;No;com.android.mms
4474;2020/12/30;EL PAÍS;381;3;Yes;No;com.elpais.elpais
4475;2020/12/29;Chrome;541;16;Yes;No;com.android.chrome
4476;2020/12/30;Contacts and dialer;203;10;Yes;No;com.android.contacts
4477;2020/12/27;Chrome;1193;36;Yes;No;com.android.chrome
4478;2020/12/28;Chrome;1142;17;Yes;No;com.android.chrome
4479;2020/12/27;Money;6225;10;Yes;No;es.santander.money
4480;2020/12/28;Money;850;14;Yes;No;es.santander.money
4481;2020/12/29;Money;512;6;Yes;No;es.santander.money
4482;2020/12/29;Contacts and dialer;233;17;Yes;No;com.android.contacts
